Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"884,149","44,169","185,180","654,800",01-04-2020,17:00
USA,"188,881","4,066","7,251","177,564",01-04-2020,17:00
Italy,"105,792","12,428","15,729","77,635",01-04-2020,17:00
Spain,"102,136","9,053","22,647","70,436",01-04-2020,17:00
China,"81,554","3,312","76,238","2,004",01-04-2020,17:00
Germany,"74,508",821,"16,100","57,587",01-04-2020,17:00
France,"52,128","3,523","9,444","39,161",01-04-2020,17:00
Iran,"47,593","3,036","15,473","29,084",01-04-2020,17:00
UK,"29,474","2,352",135,"26,987",01-04-2020,17:00
Switzerland,"17,137",461,"2,967","13,709",01-04-2020,17:00
Belgium,"13,964",828,"2,132","11,004",01-04-2020,17:00
Netherlands,"13,614","1,173",250,"12,191",01-04-2020,17:00
Turkey,"13,531",214,243,"13,074",01-04-2020,17:00
Austria,"10,482",146,"1,436","8,900",01-04-2020,17:00
S. Korea,"9,887",165,"5,567","4,155",01-04-2020,17:00
Canada,"8,612",101,"1,242","7,269",01-04-2020,17:00
Portugal,"8,251",187,43,"8,021",01-04-2020,17:00
Brazil,"5,830",203,127,"5,500",01-04-2020,17:00
Israel,"5,591",21,226,"5,344",01-04-2020,17:00
Sweden,"4,947",239,16,"4,692",01-04-2020,17:00
Australia,"4,864",21,345,"4,498",01-04-2020,17:00
Norway,"4,828",43,13,"4,772",01-04-2020,17:00
Czechia,"3,330",32,45,"3,253",01-04-2020,17:00
Ireland,"3,235",71,5,"3,159",01-04-2020,17:00
Denmark,"3,092",104,1,"2,987",01-04-2020,17:00
Chile,"3,031",16,234,"2,781",01-04-2020,17:00
Malaysia,"2,908",45,645,"2,218",01-04-2020,17:00
Russia,"2,777",24,190,"2,563",01-04-2020,17:00
Romania,"2,460",86,252,"2,122",01-04-2020,17:00
Poland,"2,420",36,7,"2,377",01-04-2020,17:00
Philippines,"2,311",96,50,"2,165",01-04-2020,17:00
Ecuador,"2,302",79,58,"2,165",01-04-2020,17:00
Japan,"2,178",57,472,"1,649",01-04-2020,17:00
Luxembourg,"2,178",23,80,"2,075",01-04-2020,17:00
Pakistan,"2,071",26,82,"1,963",01-04-2020,17:00
Thailand,"1,771",12,416,"1,343",01-04-2020,17:00
Saudi Arabia,"1,720",16,264,"1,440",01-04-2020,17:00
Indonesia,"1,677",157,103,"1,417",01-04-2020,17:00
India,"1,637",45,148,"1,444",01-04-2020,17:00
Finland,"1,446",17,10,"1,419",01-04-2020,17:00
South Africa,"1,353",5,50,"1,298",01-04-2020,17:00
Greece,"1,314",49,52,"1,213",01-04-2020,17:00
Iceland,"1,220",2,225,993,01-04-2020,17:00
Mexico,"1,215",29,35,"1,151",01-04-2020,17:00
Panama,"1,181",30,9,"1,142",01-04-2020,17:00
Dominican Republic,"1,109",51,5,"1,053",01-04-2020,17:00
Peru,"1,065",30,394,641,01-04-2020,17:00
Serbia,"1,060",28,42,990,01-04-2020,17:00
Argentina,"1,054",27,240,787,01-04-2020,17:00
Singapore,"1,000",3,245,752,01-04-2020,17:00
Croatia,963,6,73,884,01-04-2020,17:00
Colombia,906,16,31,859,01-04-2020,17:00
Slovenia,841,15,10,816,01-04-2020,17:00
Qatar,781,2,62,717,01-04-2020,17:00
Estonia,779,5,33,741,01-04-2020,17:00
Hong Kong,765,4,147,614,01-04-2020,17:00
Algeria,716,44,46,626,01-04-2020,17:00
Diamond Princess,712,11,603,98,01-04-2020,17:00
Egypt,710,46,157,507,01-04-2020,17:00
New Zealand,708,1,83,624,01-04-2020,17:00
Iraq,694,50,170,474,01-04-2020,17:00
Ukraine,669,17,10,642,01-04-2020,17:00
UAE,664,6,61,597,01-04-2020,17:00
Morocco,638,37,26,575,01-04-2020,17:00
Lithuania,581,8,7,566,01-04-2020,17:00
Armenia,571,3,31,537,01-04-2020,17:00
Bahrain,567,4,316,247,01-04-2020,17:00
Hungary,525,20,40,465,01-04-2020,17:00
Lebanon,479,12,37,430,01-04-2020,17:00
Bosnia and Herzegovina,455,13,19,423,01-04-2020,17:00
Latvia,446,,1,445,01-04-2020,17:00
Bulgaria,412,9,20,383,01-04-2020,17:00
Slovakia,400,,3,397,01-04-2020,17:00
Tunisia,394,10,3,381,01-04-2020,17:00
Andorra,390,14,10,366,01-04-2020,17:00
Kazakhstan,375,3,26,346,01-04-2020,17:00
Azerbaijan,359,5,26,328,01-04-2020,17:00
North Macedonia,354,9,12,333,01-04-2020,17:00
Moldova,353,4,22,327,01-04-2020,17:00
Costa Rica,347,2,4,341,01-04-2020,17:00
Uruguay,338,2,41,295,01-04-2020,17:00
Taiwan,329,5,45,279,01-04-2020,17:00
Kuwait,317,,80,237,01-04-2020,17:00
Jordan,274,5,30,239,01-04-2020,17:00
Cyprus,262,8,23,231,01-04-2020,17:00
Burkina Faso,261,14,32,215,01-04-2020,17:00
Albania,259,15,67,177,01-04-2020,17:00
Réunion,247,,1,246,01-04-2020,17:00
San Marino,236,26,13,197,01-04-2020,17:00
Cameroon,233,6,10,217,01-04-2020,17:00
Vietnam,218,,63,155,01-04-2020,17:00
Oman,210,1,34,175,01-04-2020,17:00
Afghanistan,196,4,5,187,01-04-2020,17:00
Ghana,195,5,31,159,01-04-2020,17:00
Senegal,190,1,45,144,01-04-2020,17:00
Malta,188,,2,186,01-04-2020,17:00
Cuba,186,6,8,172,01-04-2020,17:00
Ivory Coast,179,1,7,171,01-04-2020,17:00
Uzbekistan,173,2,12,159,01-04-2020,17:00
Faeroe Islands,173,,75,98,01-04-2020,17:00
Honduras,172,10,3,159,01-04-2020,17:00
Channel Islands,172,3,,169,01-04-2020,17:00
Belarus,163,2,53,108,01-04-2020,17:00
Nigeria,151,2,9,140,01-04-2020,17:00
Mauritius,147,5,,142,01-04-2020,17:00
Sri Lanka,146,2,21,123,01-04-2020,17:00
Venezuela,143,3,41,99,01-04-2020,17:00
Palestine,134,1,18,115,01-04-2020,17:00
Brunei,131,1,52,78,01-04-2020,17:00
Martinique,128,3,27,98,01-04-2020,17:00
Montenegro,120,2,,118,01-04-2020,17:00
Bolivia,115,7,1,107,01-04-2020,17:00
Georgia,115,,23,92,01-04-2020,17:00
Guadeloupe,114,4,22,88,01-04-2020,17:00
Kyrgyzstan,111,,3,108,01-04-2020,17:00
DRC,109,9,3,97,01-04-2020,17:00
Cambodia,109,,25,84,01-04-2020,17:00
Mayotte,94,1,10,83,01-04-2020,17:00
Trinidad and Tobago,89,4,1,84,01-04-2020,17:00
Kenya,81,1,3,77,01-04-2020,17:00
Rwanda,75,,,75,01-04-2020,17:00
Paraguay,69,3,1,65,01-04-2020,17:00
Gibraltar,69,,34,35,01-04-2020,17:00
Liechtenstein,68,,,68,01-04-2020,17:00
Isle of Man,65,,,65,01-04-2020,17:00
Madagascar,57,,,57,01-04-2020,17:00
Aruba,55,,1,54,01-04-2020,17:00
Bangladesh,54,6,25,23,01-04-2020,17:00
Monaco,52,1,2,49,01-04-2020,17:00
French Guiana,51,,15,36,01-04-2020,17:00
Uganda,44,,,44,01-04-2020,17:00
Macao,41,,10,31,01-04-2020,17:00
Guatemala,39,1,12,26,01-04-2020,17:00
Jamaica,38,2,2,34,01-04-2020,17:00
French Polynesia,37,,,37,01-04-2020,17:00
Togo,36,2,10,24,01-04-2020,17:00
Zambia,36,,,36,01-04-2020,17:00
